,player,player_url,position,score,manager_id,opponent_id,matchup_url,manager,league_url
9,Cleveland,https://sports.yahoo.com/nfl/teams/cleveland/,DEF,17.5,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Hurts,https://sports.yahoo.com/nfl/players/32723,QB,27.35,6,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=6&mid2=8,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
1,Z. Flowers,https://sports.yahoo.com/nfl/players/40039,WR,7.9,6,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=6&mid2=8,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
2,T. Atwell,https://sports.yahoo.com/nfl/players/33445,WR,5.5,6,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=6&mid2=8,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
3,J. Palmer,https://sports.yahoo.com/nfl/players/33465,WR,11.13,6,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=6&mid2=8,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
4,T. Pollard,https://sports.yahoo.com/nfl/players/31960,RB,7.83,6,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=6&mid2=8,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
5,J. Cook,https://sports.yahoo.com/nfl/players/34019,RB,15.4,6,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=6&mid2=8,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
6,H. Henry,https://sports.yahoo.com/nfl/players/29269,TE,8.38,6,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=6&mid2=8,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
7,R. Mostert,https://sports.yahoo.com/nfl/players/28654,RB,4.9,6,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=6&mid2=8,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Fields,https://sports.yahoo.com/nfl/players/33399,QB,31.25,6,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=6&mid2=8,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Cleveland,https://sports.yahoo.com/nfl/teams/cleveland/,DEF,10.5,6,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=6&mid2=8,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Hurts,https://sports.yahoo.com/nfl/players/32723,QB,30.35,6,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=6&mid2=5,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
1,Z. Flowers,https://sports.yahoo.com/nfl/players/40039,WR,11.63,6,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=6&mid2=5,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
2,T. Atwell,https://sports.yahoo.com/nfl/players/33445,WR,8.13,6,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=6&mid2=5,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
3,D. London,https://sports.yahoo.com/nfl/players/33963,WR,13.85,6,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=6&mid2=5,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
4,T. Pollard,https://sports.yahoo.com/nfl/players/31960,RB,7.28,6,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=6&mid2=5,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
5,J. Cook,https://sports.yahoo.com/nfl/players/34019,RB,4.23,6,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=6&mid2=5,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
6,H. Henry,https://sports.yahoo.com/nfl/players/29269,TE,0,6,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=6&mid2=5,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
7,R. Mostert,https://sports.yahoo.com/nfl/players/28654,RB,15.13,6,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=6&mid2=5,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Fields,https://sports.yahoo.com/nfl/players/33399,QB,35.8,6,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=6&mid2=5,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Miami,https://sports.yahoo.com/nfl/teams/miami/,DEF,18,6,5,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=6&mid2=5,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Hurts,https://sports.yahoo.com/nfl/players/32723,QB,22.7,6,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=6&mid2=10,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
1,Z. Flowers,https://sports.yahoo.com/nfl/players/40039,WR,15.35,6,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=6&mid2=10,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. London,https://sports.yahoo.com/nfl/players/33963,WR,20.13,6,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=6&mid2=10,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
3,T. Atwell,https://sports.yahoo.com/nfl/players/33445,WR,4.25,6,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=6&mid2=10,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
4,T. Pollard,https://sports.yahoo.com/nfl/players/31960,RB,16,6,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=6&mid2=10,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
5,J. Cook,https://sports.yahoo.com/nfl/players/34019,RB,7.1,6,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=6&mid2=10,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
6,L. Thomas,https://sports.yahoo.com/nfl/players/27648,TE,0.75,6,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=6&mid2=10,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
7,R. Mostert,https://sports.yahoo.com/nfl/players/28654,RB,33.13,6,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=6&mid2=10,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Fields,https://sports.yahoo.com/nfl/players/33399,QB,5.5,6,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=6&mid2=10,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Miami,https://sports.yahoo.com/nfl/teams/miami/,DEF,17,6,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=6&mid2=10,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Hurts,https://sports.yahoo.com/nfl/players/32723,QB,26.05,6,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=6&mid2=4,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
1,Z. Flowers,https://sports.yahoo.com/nfl/players/40039,WR,11.38,6,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=6&mid2=4,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. London,https://sports.yahoo.com/nfl/players/33963,WR,9.75,6,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=6&mid2=4,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
3,R. Rice,https://sports.yahoo.com/nfl/players/40084,WR,16,6,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=6&mid2=4,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Cook,https://sports.yahoo.com/nfl/players/34019,RB,18.85,6,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=6&mid2=4,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
5,R. Mostert,https://sports.yahoo.com/nfl/players/28654,RB,5.75,6,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=6&mid2=4,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
6,L. Thomas,https://sports.yahoo.com/nfl/players/27648,TE,8.38,6,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=6&mid2=4,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
7,J. Palmer,https://sports.yahoo.com/nfl/players/33465,WR,19.13,6,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=6&mid2=4,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Dotson,https://sports.yahoo.com/nfl/players/33971,WR,7.88,6,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=6&mid2=4,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Cleveland,https://sports.yahoo.com/nfl/teams/cleveland/,DEF,18,6,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=7&mid1=6&mid2=4,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Hurts,https://sports.yahoo.com/nfl/players/32723,QB,30.55,6,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=6&mid2=1,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
1,Z. Flowers,https://sports.yahoo.com/nfl/players/40039,WR,4.88,6,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=6&mid2=1,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. London,https://sports.yahoo.com/nfl/players/33963,WR,9.38,6,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=6&mid2=1,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
3,J. Palmer,https://sports.yahoo.com/nfl/players/33465,WR,4.5,6,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=6&mid2=1,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Cook,https://sports.yahoo.com/nfl/players/34019,RB,7.95,6,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=6&mid2=1,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
5,R. Mostert,https://sports.yahoo.com/nfl/players/28654,RB,10.6,6,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=6&mid2=1,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
6,L. Thomas,https://sports.yahoo.com/nfl/players/27648,TE,14.5,6,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=6&mid2=1,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
7,T. Pollard,https://sports.yahoo.com/nfl/players/31960,RB,6.05,6,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=6&mid2=1,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Garoppolo,https://sports.yahoo.com/nfl/players/27590,QB,5.5,6,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=6&mid2=1,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Miami,https://sports.yahoo.com/nfl/teams/miami/,DEF,12.5,6,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=8&mid1=6&mid2=1,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Hurts,https://sports.yahoo.com/nfl/players/32723,QB,27.95,6,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=6&mid2=9,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
1,R. Rice,https://sports.yahoo.com/nfl/players/40084,WR,9.13,6,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=6&mid2=9,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
2,J. Dotson,https://sports.yahoo.com/nfl/players/33971,WR,16.63,6,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=6&mid2=9,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
3,B. Cooks,https://sports.yahoo.com/nfl/players/27548,WR,1.38,6,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=6&mid2=9,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Cook,https://sports.yahoo.com/nfl/players/34019,RB,6.38,6,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=6&mid2=9,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
5,R. Mostert,https://sports.yahoo.com/nfl/players/28654,RB,14.5,6,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=6&mid2=9,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
6,D. Schultz,https://sports.yahoo.com/nfl/players/31107,TE,25.25,6,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=6&mid2=9,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
7,T. Pollard,https://sports.yahoo.com/nfl/players/31960,RB,8.1,6,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=6&mid2=9,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
8,B. Mayfield,https://sports.yahoo.com/nfl/players/30971,QB,21.65,6,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=6&mid2=9,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Cleveland,https://sports.yahoo.com/nfl/teams/cleveland/,DEF,31,6,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=9&mid1=6&mid2=9,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
0,B. Mayfield,https://sports.yahoo.com/nfl/players/30971,QB,21.1,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
1,J. Dotson,https://sports.yahoo.com/nfl/players/33971,WR,0,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. London,https://sports.yahoo.com/nfl/players/33963,WR,6,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
3,G. Pickens,https://sports.yahoo.com/nfl/players/34007,WR,7.13,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Cook,https://sports.yahoo.com/nfl/players/34019,RB,11.28,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
5,T. Pollard,https://sports.yahoo.com/nfl/players/31960,RB,5.5,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
6,D. Schultz,https://sports.yahoo.com/nfl/players/31107,TE,10.88,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
7,J. Smith,https://sports.yahoo.com/nfl/players/30213,TE,0.63,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
8,R. Wilson,https://sports.yahoo.com/nfl/players/25785,QB,20.65,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Cleveland,https://sports.yahoo.com/nfl/teams/cleveland/,DEF,14.5,6,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=10&mid1=6&mid2=3,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Hurts,https://sports.yahoo.com/nfl/players/32723,QB,20.4,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
1,J. Dotson,https://sports.yahoo.com/nfl/players/33971,WR,10.38,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
2,G. Pickens,https://sports.yahoo.com/nfl/players/34007,WR,6.65,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
3,B. Cooks,https://sports.yahoo.com/nfl/players/27548,WR,6.75,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Cook,https://sports.yahoo.com/nfl/players/34019,RB,18.43,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
5,R. Mostert,https://sports.yahoo.com/nfl/players/28654,RB,9.98,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
6,D. Schultz,https://sports.yahoo.com/nfl/players/31107,TE,11,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
7,D. Singletary,https://sports.yahoo.com/nfl/players/31906,RB,18.95,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
8,R. Wilson,https://sports.yahoo.com/nfl/players/25785,QB,17.05,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Cleveland,https://sports.yahoo.com/nfl/teams/cleveland/,DEF,13.5,6,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=11&mid1=6&mid2=2,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
0,J. Hurts,https://sports.yahoo.com/nfl/players/32723,QB,36.5,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
1,B. Cooks,https://sports.yahoo.com/nfl/players/27548,WR,17,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. London,https://sports.yahoo.com/nfl/players/33963,WR,13.88,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
3,J. Reed,https://sports.yahoo.com/nfl/players/40063,WR,13.85,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Cook,https://sports.yahoo.com/nfl/players/34019,RB,14.43,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
5,R. Mostert,https://sports.yahoo.com/nfl/players/28654,RB,21.4,6,7,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=6&mid2=7,Grim ReapHER 👻,https://football.fantasysports.yahoo.com/2023/f1/199957
